Header,Description,Links,News_Page,Source_URL
"Fed-up employees, NFT land grab, and Prince Harry’s unicorn",We gather numbers to know from the week’s biggest economic news stories so you can impress yourself and your friends.,/economy/2021/3/26/fed-up-employees-nft-land-grab-and-prince-harrys-unicorn,business,https://www.aljazeera.com/economy/
Dislodging Suez Canal ship said to need at least a week,It could take weeks to free Ever Given ship if cargo needs to be unloaded or extensive repairs made to the canal itself.,/economy/2021/3/26/fed-up-employees-nft-land-grab-and-prince-harrys-unicorn,business,https://www.aljazeera.com/economy/
NFT craze: Why are non-fungible tokens all the rage?,Explaining the popularity of digital art with ownership recorded on blockchain and purchased in cryptocurrency.,/economy/2021/3/26/dislodging-suez-canal-ship-said-to-need-at-least-a-week,business,https://www.aljazeera.com/economy/
"WeWork revives plans to go public, this time with a SPAC deal","Valued as high as $47bn two years ago, WeWork will try to go public again through a SPAC merger that values it at $9bn.",/economy/2021/3/26/dislodging-suez-canal-ship-said-to-need-at-least-a-week,business,https://www.aljazeera.com/economy/
Virtual land and spaceships: NFTs and the new crypto frontier,"A new twist on the American dream is taking root in virtual worlds, where investors buy parcels of land.",/economy/2021/3/26/nft-craze-why-are-non-fungible-tokens-all-the-rage,business,https://www.aljazeera.com/economy/
Sudan to access $2BN in World Bank grants after settling debts,"The arrears, dating back to the days of President Omar al-Bashir, were cleared via a $1.15bn bridge loan from the US.",/economy/2021/3/26/nft-craze-why-are-non-fungible-tokens-all-the-rage,business,https://www.aljazeera.com/economy/
US: Dominion Voting sues Fox News for defamation,The voting systems company says it was subject of a misinformation campaign by Trump and allies over the 2020 election.,/economy/2021/3/26/bbwork-in-progress-wework-set-to-go-public-via-9b-spac-deal,business,https://www.aljazeera.com/economy/
"Houthis launch attacks on Saudi oil facilities, military sites",Yemen’s Houthis launch drone and missile attacks on Aramco facilities on the sixth anniversary of Saudi intervention.,/economy/2021/3/26/bbwork-in-progress-wework-set-to-go-public-via-9b-spac-deal,business,https://www.aljazeera.com/economy/
Fears of prolonged Suez Canal blockage drive oil prices higher,"Salvage firm says giant ship blocking Suez Canal, among busiest channels for oil and fuels, could take weeks to free.",/economy/2021/3/26/virtual-land-and-spaceships-nfts-and-the-new-crypto-frontier,business,https://www.aljazeera.com/economy/
Emerging economies delay clean energy move as oil prices rise,"Large economies have pledged at least $292bn in COVID relief for fossil-fuel intensive industries, researchers say.",/economy/2021/3/26/virtual-land-and-spaceships-nfts-and-the-new-crypto-frontier,business,https://www.aljazeera.com/economy/
Africa-bound: Ships set for costly detour amid Suez blockage,Shippers are concerned that a vessel blocking the Suez Canal could take weeks to dislodge.,/economy/2021/3/26/sudan-to-access-2b-in-world-bank-grants-after-settling-debts,business,https://www.aljazeera.com/economy/
US Congress piles pressure on Big Tech CEOs over misinformation,"Twitter’s Dorsey takes some responsibility for Capitol Hill riot, while Facebook’s and Alphabet’s chiefs deflect blame.",/economy/2021/3/26/sudan-to-access-2b-in-world-bank-grants-after-settling-debts,business,https://www.aljazeera.com/economy/
Nigeria’s crackdown on Bitcoin echoes global crypto conundrum,Governments around the world are grappling with how to regulate cryptocurrencies without stifling crypto innovations.,/news/2021/3/26/us-dominion-voting-sues-fox-news-for-defamation,business,https://www.aljazeera.com/economy/
China targets UK politicians for sanctions over Xinjiang ‘lies’,Foreign ministry says nine individuals and four groups subject to immediate sanctions and threatens further action.,/news/2021/3/26/us-dominion-voting-sues-fox-news-for-defamation,business,https://www.aljazeera.com/economy/
New attempt to refloat ship blocking Suez Canal fails: Live,Bernhard Schulte Shipmanagement confirmed that two additional tugs would arrive on March 28.,/news/2021/3/26/houthis-say-launched-attacks-on-saudi-arabian-oil-military-sites,business,https://www.aljazeera.com/economy/
What Joe Biden said in his first presidential press conference,"The US president takes questions from reporters on issues including migration, China, COVID vaccines and voting rights.",/news/2021/3/26/houthis-say-launched-attacks-on-saudi-arabian-oil-military-sites,business,https://www.aljazeera.com/economy/
SPAC slump: ‘Blank check’ stocks dip on reports of SEC inquiry,The reason SPACs are known as ‘blank check’ firms is that they generally don’t have a merger target when they’re formed.,/news/2021/3/26/fears-of-prolonged-suez-canal-blockage-drive-oil-prices-higher,business,https://www.aljazeera.com/economy/
Bitcoin selloff takes a bite out of cryptocurrency’s biggest fund,The $29.4 billion Grayscale Bitcoin Trust dropped about 20% so far this week as the retail-driven crypto craze cools.,/news/2021/3/26/fears-of-prolonged-suez-canal-blockage-drive-oil-prices-higher,business,https://www.aljazeera.com/economy/
Is liftoff of Cathie Wood’s new ARK Space ETF imminent?,"Ark Investment Management’s new space ETF could debut as soon as the start of next week, based on regulatory filings.",/economy/2021/3/26/bb-emerging-economies-delay-clean-energy-move-as-oil-prices-rise,business,https://www.aljazeera.com/economy/
"Myanmar military’s giant conglomerates sanctioned by US, UK",Thursday’s sanctions are the most significant yet against the wide-ranging business interests of Myanmar’s military.,/economy/2021/3/26/bb-emerging-economies-delay-clean-energy-move-as-oil-prices-rise,business,https://www.aljazeera.com/economy/
WWII codebreaker Alan Turing honoured on new UK bank note,Turing was a mathematician and is considered the father of modern computing.,/economy/2021/3/26/bb-africa-bound-ships-set-for-costly-detour-amid-suez-blockage,business,https://www.aljazeera.com/economy/
India’s massive coal mines auction sends mixed climate signals,The world’s third-biggest emitter of greenhouse gases will put 67 coal mines up for auction at once.,/economy/2021/3/26/bb-africa-bound-ships-set-for-costly-detour-amid-suez-blockage,business,https://www.aljazeera.com/economy/
Get in boats & go: Powell likens Fed’s COVID response to Dunkirk,"‘It was time to get in the boats and protect the people, not check the inspection records,’ the Fed’s Chairman said.",/economy/2021/3/26/us-congress-piles-pressure-on-big-tech-ceos-on-misinformation,business,https://www.aljazeera.com/economy/
Mozambique military launches offensive after ISIL attack,"Rebels invaded the town of Palma, the hub of a giant gas project, as violence continues in the troubled region.",/economy/2021/3/26/us-congress-piles-pressure-on-big-tech-ceos-on-misinformation,business,https://www.aljazeera.com/economy/
US weekly jobless claims fall to pandemic-era low,"The number of Americans seeking unemployment benefits fell sharply last week to 684,00 from 781,000 the week before.",/economy/2021/3/25/nigerias-crackdown-on-bitcoin-echoes-global-crypto-conundrum,business,https://www.aljazeera.com/economy/
Big Tech chiefs face fresh grilling over misinformation,"Twitter, Google and Facebook CEOs will be questioned by US lawmakers over misinformation spreading on platforms.",/economy/2021/3/25/nigerias-crackdown-on-bitcoin-echoes-global-crypto-conundrum,business,https://www.aljazeera.com/economy/
"NFT ‘self-portrait’ by Sophia the Robot sells for nearly $700,000","‘I’m so excited about people’s response to new technologies like robotics,’ Sophia told Reuters news agency.",/news/2021/3/26/china-imposes-uk-targeted-sanctions-over-xinjiang-lies,business,https://www.aljazeera.com/economy/
Biden may keep Trump policy that upped drone exports: Report,Trump’s policy jump started drone sales to countries whose human rights records are under scrutiny.,/news/2021/3/26/china-imposes-uk-targeted-sanctions-over-xinjiang-lies,business,https://www.aljazeera.com/economy/
Suez Canal blockage halts $9.6bn a day of ship traffic,"Ever Given container ship lodged in the Suez Canal is halting about $9.6bn worth of daily marine traffic, data shows.",/economy/2021/3/26/egypt-races-to-dislodge-massive-ship-blocking-suez-canal-live,business,https://www.aljazeera.com/economy/
India’s infrastructure king: Adani sees world’s top wealth surge,"Billionaire Gautam Adani is investing in airports, data centres and defence, seen by India’s Modi as economically vital.",/economy/2021/3/26/egypt-races-to-dislodge-massive-ship-blocking-suez-canal-live,business,https://www.aljazeera.com/economy/
Chinese TV stars cut ties with Nike over Xinjiang comments,Backlash brews in China against Western firms speaking out over alleged abuses against Uighurs held in camps.,/news/2021/3/25/biden-holds-first-formal-press-conference-of-his-presidency,business,https://www.aljazeera.com/economy/
US to blacklist two Myanmar military-linked conglomerates: Report,US Treasury to sanction the firms and freeze their assets in US after military coup and deadly crackdown.,/news/2021/3/25/biden-holds-first-formal-press-conference-of-his-presidency,business,https://www.aljazeera.com/economy/
"Chinese hackers used Facebook to spy on Uighurs abroad, firm says","Facebook says hackers used site to lure activists, journalists, dissidents to other ones containing links to malware.",/economy/2021/3/25/spac-slump-blank-check-stocks-dip-on-reports-of-sec-inquiry,business,https://www.aljazeera.com/economy/
China mulls new state-backed firm to oversee tech data: Report,Move by central bank would mark a significant tightening of regulators’ grip over China’s rapidly growing online firms.,/economy/2021/3/25/spac-slump-blank-check-stocks-dip-on-reports-of-sec-inquiry,business,https://www.aljazeera.com/economy/
AstraZeneca COVID vaccine 76% effective in new US trial analysis,New analysis from vaccine developer uses latest data and follows rebuke from US health officials.,/economy/2021/3/25/bitcoin-selloff-takes-a-bite-out-of-cryptocurrencys-biggest-fund,business,https://www.aljazeera.com/economy/
States sue to undo Biden pause on US oil and gas lease sales,The 13 Republican-leaning states seek a court order ending the moratorium that President Biden imposed in January.,/economy/2021/3/25/bitcoin-selloff-takes-a-bite-out-of-cryptocurrencys-biggest-fund,business,https://www.aljazeera.com/economy/
Yellen spars with GOP senator on IMF help for poor countries,"Senator John Kennedy said the extra cash influx would direct money from US taxpayers to China, Russia and Venezuela.",/economy/2021/3/25/is-liftoff-of-cathie-woods-ark-space-etf-imminent,business,https://www.aljazeera.com/economy/
"UK: Johnson says ‘greed’, ‘capitalism’ behind vaccine successes","Comments in a closed Zoom meeting with Conservative MPs came as the country remembered more than 125,000 COVID victims.",/economy/2021/3/25/is-liftoff-of-cathie-woods-ark-space-etf-imminent,business,https://www.aljazeera.com/economy/
"Pope orders pay cut for cardinals, clerics to save other jobs","Pope Francis has said that he does not want to fire people in difficult times, even as the Vatican faces a big deficit.",/economy/2021/3/25/us-uk-slap-sanctions-on-firms-controlled-by-myanmars-military,business,https://www.aljazeera.com/economy/
Suez Canal blocked after massive container ship runs aground,"200,000-tonne Ever Given en route from the Red Sea ran aground after the ship suffered a blackout.",/economy/2021/3/25/us-uk-slap-sanctions-on-firms-controlled-by-myanmars-military,business,https://www.aljazeera.com/economy/
‘You can now buy a Tesla with Bitcoin’: Company’s ‘Technoking’,"The electric carmaker said last month it had bought $1.5bn of Bitcoin, sending the price of the cryptocurrency soaring.",/news/2021/3/25/wwii-codebreaker-alan-turing-honoured-on-new-uk-bank-note,business,https://www.aljazeera.com/economy/
Equal Pay Day: Biden and Rapinoe push to close gender pay gap,Wednesday marks how far into the new year a woman must work to earn what the average man earned the previous year.,/news/2021/3/25/wwii-codebreaker-alan-turing-honoured-on-new-uk-bank-note,business,https://www.aljazeera.com/economy/
Space wine: Researchers analyse wine that spent year on ISS,Research on wine and grapevines aims to make plants on Earth more resilient to climate change and disease.,/economy/2021/3/25/indias-massive-coal-mines-auction-sends-mixed-climate-signals,business,https://www.aljazeera.com/economy/
Pandemic cash hoard: Here’s how Canadians are spending theirs,"Demand is surging for back-yard pools, domestic summer travel deals and bucket-list trips.",/economy/2021/3/25/indias-massive-coal-mines-auction-sends-mixed-climate-signals,business,https://www.aljazeera.com/economy/
UK suit against BHP over 2015 Brazil dam failure hits wall,"Vast, 200,000-strong Brazilian claimant group fails to revive UK suit involving Brazil’s worst environmental disaster.",/economy/2021/3/25/get-in-boats-go-powell-likens-feds-covid-response-to-dunkirk,business,https://www.aljazeera.com/economy/
"Mastercard latest firm using pay to drive social, climate goals","Executive VPs and above will be evaluated on how they contribute to environmental, gender-parity and inclusion targets.",/economy/2021/3/25/get-in-boats-go-powell-likens-feds-covid-response-to-dunkirk,business,https://www.aljazeera.com/economy/
China net users call for H&M boycott after ban of Xinjiang cotton,"Citing human rights concerns, the world’s second-largest clothing retailer said it would not use cotton from Xinjiang.",/news/2021/3/25/fighting-in-town-near-mozambique-gas-hub-continues-for-second-day,business,https://www.aljazeera.com/economy/
Shares of Reddit favourite GameStop fall as it mulls stock sale,GameStock said it is considering cashing in on its meteoric stock rise to fund its e-commerce plans.,/news/2021/3/25/fighting-in-town-near-mozambique-gas-hub-continues-for-second-day,business,https://www.aljazeera.com/economy/
"In $20bn push, Intel hopes to make US chip-making great again","Intel plans to build two factories in Arizona in challenge to Taiwanese, South Korean advanced chip-making giants.",/economy/2021/3/25/back-to-normal-us-jobless-claims-fall-to-pandemic-era-low,business,https://www.aljazeera.com/economy/
Suez canal blockage sends oil prices rebounding after sell-off,"The grounding of a container ship in the vital waterway has blocked traffic, raising fears of crude supply disruptions.",/economy/2021/3/25/back-to-normal-us-jobless-claims-fall-to-pandemic-era-low,business,https://www.aljazeera.com/economy/
Chinese tech giant Tencent’s boss met antitrust officials: Report,The meeting signals widening scrutiny of China’s technology firms amid crackdown on alleged monopolistic practices.,/economy/2021/3/25/big-tech-chiefs-face-fresh-grilling-over-misinformation,business,https://www.aljazeera.com/economy/
"Hong Kong, Macau suspend Pfizer vaccine amid ‘packaging issue’",Temporary suspension comes as cap defect reported as authorities say there is no issue with vaccine’s safety.,/economy/2021/3/25/big-tech-chiefs-face-fresh-grilling-over-misinformation,business,https://www.aljazeera.com/economy/
"Upbeat on US economy, Yellen and Powell say more must be done",Both US Treasury Secretary Janet Yellen and Fed Chair Jerome Powell on Tuesday warned that the economy needs help.,/economy/2021/3/25/nft-self-portrait-by-sophia-the-robot-sells-for-nearly-700k,business,https://www.aljazeera.com/economy/
Prince Harry joins San Francisco-based mental-health startup,"Harry is joining BetterUp.com, a startup that provides development coaching and mental-health counseling.",/economy/2021/3/25/nft-self-portrait-by-sophia-the-robot-sells-for-nearly-700k,business,https://www.aljazeera.com/economy/
Arts and Culture News | Today's latest from Al Jazeera,"Stay on top of Arts and Culture latest developments on the ground with Al 
Jazeera's fact-based news, exclusive video footage, photos and updated maps.",https://www.aljazeera.com/tag/arts-and-culture/,culture,https://www.aljazeera.com/search/culture
The culture of dying | Arts and Culture News | Al Jazeera,"Sep 2, 2020 ... Does the ",https://www.aljazeera.com/tag/arts-and-culture/,culture,https://www.aljazeera.com/search/culture
Culture of violence': The Thai military's problem with abuse | Human ...," we are raised in, or the religion we choose, help us navigate 
death? Sabah Chohan at Everest Base Camp; ...",https://www.aljazeera.com/features/2020/9/2/the-culture-of-dying,culture,https://www.aljazeera.com/search/culture
Is COVID-19 endangering Native American culture? | TV Shows ...,"May 22, 2020 ... Thai soldiers take part in military exercises with the United States. Human rights 
groups have raised concern about an alleged ",https://www.aljazeera.com/features/2020/9/2/the-culture-of-dying,culture,https://www.aljazeera.com/search/culture
Damascus: The Arab cultural capital | Syria News | Al Jazeera,of abuse ...,https://www.aljazeera.com/news/2020/5/22/culture-of-violence-the-thai-militarys-problem-with-abuse,culture,https://www.aljazeera.com/search/culture
Today's fake culture war resurrects an old colonial trick' | Arts and ...,From: The Stream. Is COVID-19 endangering Native American,https://www.aljazeera.com/news/2020/5/22/culture-of-violence-the-thai-militarys-problem-with-abuse,culture,https://www.aljazeera.com/search/culture
Eric Trump blames business backlash on liberal 'cancel culture ...,"? Read 
more. 20 Feb 2021. More episodes from. The Stream ...",https://www.aljazeera.com/program/the-stream/2021/2/20/is-covid-19-endangering-native-american-culture,culture,https://www.aljazeera.com/search/culture
China is trying to erase the Uighurs and their culture | Human Rights ...,"Feb 2, 2008 ... Syria ushered in 2008 with its capital named the Arab Capital of Culture by the 
United Nations Educational, Scientific and Cultural Organisation ...",https://www.aljazeera.com/program/the-stream/2021/2/20/is-covid-19-endangering-native-american-culture,culture,https://www.aljazeera.com/search/culture
My culture on my face': New Zealand's Maori assert identity | Arts ...,"Feb 3, 2021 ... Hicks' new book, The Brutish Museums: The Benin Bronzes, Colonial Violence 
and Cultural Restitution (Pluto Press), makes a powerful argument ...",https://www.aljazeera.com/news/2008/2/2/damascus-the-arab-cultural-capital,culture,https://www.aljazeera.com/search/culture
Palestinians accuse Romney of 'racist' remark | Israel News | Al ...,"Jan 13, 2021 ... Hits to United States President Donald Trump's business empire since the deadly 
riots at the US Capitol are part of a liberal “cancel ",https://www.aljazeera.com/news/2008/2/2/damascus-the-arab-cultural-capital,culture,https://www.aljazeera.com/search/culture
Pop culture hits arise from tragedy of 9/11 | Arts and Culture News ...,"Sep 8, 2011 ... Attacks of September 11 marked watershed moment for the US, inspiring art and 
music and changing the cultural landscape.",https://www.aljazeera.com/features/2011/9/8/pop-culture-hits-arise-from-tragedy-of-9,culture,https://www.aljazeera.com/search/culture
The bane of cultural appropriation | Arts and Culture News | Al Jazeera,"Apr 14, 2016 ... The campaign against cultural appropriation is part of the broader attempt to 
police communities and ",https://www.aljazeera.com/features/2011/9/8/pop-culture-hits-arise-from-tragedy-of-9,culture,https://www.aljazeera.com/search/culture
Peru celebrates black history month | Arts and Culture News | Al ...,s.,https://www.aljazeera.com/opinions/2016/4/14/the-bane-of-cultural-appropriation,culture,https://www.aljazeera.com/search/culture
Protesting North Macedonia cultural workers make breakthrough ...,"Jun 17, 2015 ... Yet others claim that such cultural concessions and symbolic gestures do little for 
Peru's deep racial inequalities, and that celebrating the ...",https://www.aljazeera.com/opinions/2016/4/14/the-bane-of-cultural-appropriation,culture,https://www.aljazeera.com/search/culture
Threatening culture in Trumpian times | Arts and Culture News | Al ...,"Oct 8, 2019 ... Cultural Union president Sanya Arsovska leads protesting workers past Skopje's 
Kale, the sixth century fortress that overlooks the capital city ...",https://www.aljazeera.com/opinions/2015/6/17/peru-celebrates-black-history-month,culture,https://www.aljazeera.com/search/culture
Unravelling culture in Iraq's Kurdish region | Iran News | Al Jazeera,"Jan 12, 2020 ... Trump has decided not to attack Iran's cultural sites, but is the world's cultural 
heritage any safer?",https://www.aljazeera.com/opinions/2015/6/17/peru-celebrates-black-history-month,culture,https://www.aljazeera.com/search/culture
Hong Kong's disappearing indigenous culture | Arts and Culture ...,"Apr 20, 2014 ... Unravelling",https://www.aljazeera.com/features/2019/10/8/protesting-north-macedonia-cultural-workers-make-breakthrough,culture,https://www.aljazeera.com/search/culture
Overcoming the culture of silence | US & Canada News | Al Jazeera," in Iraq's Kurdish region. Weaving and handicrafts are being 
re-taught to a younger generation of Iraqi Kurds, but not without ...",https://www.aljazeera.com/features/2019/10/8/protesting-north-macedonia-cultural-workers-make-breakthrough,culture,https://www.aljazeera.com/search/culture
The Arabs and their flying shoes | Asia News | Al Jazeera,"Oct 15, 2017 ... Hong Kong's disappearing indigenous",https://www.aljazeera.com/opinions/2020/1/12/threatening-culture-in-trumpian-times,culture,https://www.aljazeera.com/search/culture
"Mory Kante, Guinea music star and 'baobab of culture', dies at 70 ...",". Ming Gor uses his boat for cultural 
tours to promote Tanka heritage the Tanka identity [Divya ...",https://www.aljazeera.com/opinions/2020/1/12/threatening-culture-in-trumpian-times,culture,https://www.aljazeera.com/search/culture
South African women are taking a stand against rape culture ...,"Mar 4, 2021 ... The recent accusations of rape against two popular DJs triggered a much-
needed conversation on rape ",https://www.aljazeera.com/opinions/2021/3/4/south-african-women-are-taking-a-stand-against-rape-culture,culture,https://www.aljazeera.com/search/culture
"Mexican LA: History, culture and resistance | Arts and Culture News ...",in SA.,https://www.aljazeera.com/opinions/2021/3/4/south-african-women-are-taking-a-stand-against-rape-culture,culture,https://www.aljazeera.com/search/culture
Why Hong Kong has a culture of protest | Asia Pacific News | Al ...,"Aug 5, 2017 ... Los Angeles continues to serve as a representative of Mexican",https://www.aljazeera.com/features/2017/8/5/mexican-la-history-culture-and-resistance,culture,https://www.aljazeera.com/search/culture
"German, Austrian cultural groups denounce anti-BDS resolution ..."," and 
heritage in a “hidden gem” known as the Campo.",https://www.aljazeera.com/features/2017/8/5/mexican-la-history-culture-and-resistance,culture,https://www.aljazeera.com/search/culture
Sadyr Japarov: Kyrgyzstan needs to change 'political culture ...,"Oct 1, 2017 ... Why Hong Kong has a",https://www.aljazeera.com/features/2017/10/1/why-hong-kong-has-a-culture-of-protest,culture,https://www.aljazeera.com/search/culture
The Black women redefining surf culture | Athletics News | Al Jazeera," of protest. The Chinese-governed territory has 
witnessed bouts of protests in past decades amid Beijing's growing ...",https://www.aljazeera.com/features/2017/10/1/why-hong-kong-has-a-culture-of-protest,culture,https://www.aljazeera.com/search/culture
US gun culture: Legal loopholes and political apathy | Gun Violence ...,"Dec 11, 2020 ... Dozens of leading German and Austrian cultural institutions have denounced an 
anti-Israel boycott resolution in the German parliament, saying ...",https://www.aljazeera.com/news/2020/12/11/german-austrian-cultural-groups-denounce-anti-bds-resolution,culture,https://www.aljazeera.com/search/culture
What the 'cancel culture' zealots get wrong about Twitter | Media ...,"Oct 20, 2020 ... Sadyr Japarov: Kyrgyzstan needs to change 'political",https://www.aljazeera.com/news/2020/12/11/german-austrian-cultural-groups-denounce-anti-bds-resolution,culture,https://www.aljazeera.com/search/culture
Protesting North Macedonia cultural workers make breakthrough ...,". Kyrgyzstan's acting 
president and prime minister discusses plan moving forward ...",https://www.aljazeera.com/program/talk-to-al-jazeera/2020/10/20/sadyr-japarov-kyrgyzstan-needs-to-change-political-culture,culture,https://www.aljazeera.com/search/culture
In Pictures: Iran's booming consumer culture | Middle East News | Al ...,"Nov 20, 2020 ... The Black women redefining surf",https://www.aljazeera.com/program/talk-to-al-jazeera/2020/10/20/sadyr-japarov-kyrgyzstan-needs-to-change-political-culture,culture,https://www.aljazeera.com/search/culture
"On the sidelines of Mosul, the battle for Kurdish culture | Arts and ...","Nov 21, 2016 ... But we have to fight to save what is left of our",https://www.aljazeera.com/features/2016/11/21/on-the-sidelines-of-mosul-the-battle-for-kurdish-culture,culture,https://www.aljazeera.com/search/culture
Ending India's rape culture | Europe News | Al Jazeera,". If we lose that, we have lost 
everything.” So I was told by legendary Iranian-Kurdish folk ...",https://www.aljazeera.com/features/2016/11/21/on-the-sidelines-of-mosul-the-battle-for-kurdish-culture,culture,https://www.aljazeera.com/search/culture
Olympics brings focus on South Korea's dog-meat culture | Arts and ...,"Jan 3, 2013 ... Ending India's rape",https://www.aljazeera.com/opinions/2013/1/3/ending-indias-rape-culture,culture,https://www.aljazeera.com/search/culture
Brazil's Bolsonaro fires culture chief over Nazi-linked comments ...,". Women and men who support freedom of movement 
and safety from sex crimes are being forced to “refight that battle ...",https://www.aljazeera.com/opinions/2013/1/3/ending-indias-rape-culture,culture,https://www.aljazeera.com/search/culture
The Gullah Geechee's fight against 'cultural genocide' | Civil Rights ...,"Mar 2, 2018 ... Calls increase to end sale of dog meat in South Korea and for the country to part 
with ",https://www.aljazeera.com/features/2018/3/2/olympics-brings-focus-on-south-koreas-dog-meat-culture,culture,https://www.aljazeera.com/search/culture
Blood generation': Artist Taloi Havini on Bougainville's pain | Arts ...,and tradition.,https://www.aljazeera.com/features/2018/3/2/olympics-brings-focus-on-south-koreas-dog-meat-culture,culture,https://www.aljazeera.com/search/culture
Reviving the art of cinema in Gaza City | Arts and Culture News | Al ...,"Jan 18, 2020 ... Outrage erupts after Culture Secretary Roberto Alvim made remarks similar to 
Nazi propagandist Joseph Goebbels.",https://www.aljazeera.com/news/2020/1/18/brazils-bolsonaro-fires-culture-chief-over-nazi-linked-comments,culture,https://www.aljazeera.com/search/culture
Exploring the influence of Muslim culture on the West | Arts and ...,"Sep 4, 2015 ... How some descendants of slaves are challenging the assumption their African 
",https://www.aljazeera.com/news/2020/1/18/brazils-bolsonaro-fires-culture-chief-over-nazi-linked-comments,culture,https://www.aljazeera.com/search/culture
Day of the Dead: A unique understanding of death | Arts and Culture ...,was lost during the slave trade.,https://www.aljazeera.com/features/2015/9/4/the-gullah-geechees-fight-against-cultural-genocide,culture,https://www.aljazeera.com/search/culture
De Maiziere criticised over 'dominant culture' comments | Germany ...,"Dec 31, 2020 ... In accordance with her",https://www.aljazeera.com/features/2015/9/4/the-gullah-geechees-fight-against-cultural-genocide,culture,https://www.aljazeera.com/search/culture
"Drug Trafficking, Politics and Power: The Age of Drug Lords ...",... Age of Drug Lords. How global drug lords changed the face of,https://www.aljazeera.com/program/featured-documentaries/2021/1/21/drug-trafficking-politics-and-power-the-age-of-drug-lords,politics,https://www.aljazeera.com/search/politics
"Drug Trafficking, Politics and Power: The Lost Territories | Business ..."," as their 
influence and control expanded. Read more. 21 Jan 2021. More episodes from.",https://www.aljazeera.com/program/featured-documentaries/2021/1/21/drug-trafficking-politics-and-power-the-age-of-drug-lords,politics,https://www.aljazeera.com/search/politics
"Drug Trafficking, Politics and Power: The Era of Empires | Drugs ...","Jan 25, 2021 ... Drug Trafficking, Politics and Power: The Lost Territories. From designer drugs to 
conflict zones, a look at how the modern drug trade has ...",https://www.aljazeera.com/program/featured-documentaries/2021/1/25/drug-trafficking-politics-and-power-the-lost-territories,politics,https://www.aljazeera.com/search/politics
Four things to watch in US politics in 2021 | Donald Trump News | Al ...,"Jan 14, 2021 ... From colonial China's opium wars to Cold War US ",https://www.aljazeera.com/program/featured-documentaries/2021/1/25/drug-trafficking-politics-and-power-the-lost-territories,politics,https://www.aljazeera.com/search/politics
Trump says he will stay in politics amid Republican discord | Donald ...,", we trace rise of global 
drug trade and its political backers.",https://www.aljazeera.com/program/featured-documentaries/2021/1/14/drug-trafficking-politics-and-power-the-era-of-empires,politics,https://www.aljazeera.com/search/politics
Politics News | Today's latest from Al Jazeera,"Dec 30, 2020 ... The new year in US ",https://www.aljazeera.com/program/featured-documentaries/2021/1/14/drug-trafficking-politics-and-power-the-era-of-empires,politics,https://www.aljazeera.com/search/politics
Black Lives Matter: Should sports and politics mix? | American ...," promises change, but also the continuation of many 
current political conflicts.",https://www.aljazeera.com/news/2020/12/30/four-things-to-watch-in-us-politics-in-2021,politics,https://www.aljazeera.com/search/politics
Political cowardice': US reacts to Trump impeachment acquittal ...,"Jan 28, 2021 ... And while the political environment created by Trump, culminating in the storming 
of the US Capitol and the subsequent impeachment of Trump ...",https://www.aljazeera.com/news/2020/12/30/four-things-to-watch-in-us-politics-in-2021,politics,https://www.aljazeera.com/search/politics
"Trump, coronavirus and the politics of a pandemic | Coronavirus ...","Biden wants sweeping gun control, uphill political battle awaits. Biden wants a 
ban on assault weapons, but even universal background checks face a tough, 
but ...",https://www.aljazeera.com/news/2021/1/28/trump-says-he-will-stay-in-politics-amid-republican,politics,https://www.aljazeera.com/search/politics
Generation next: How the young are changing Taiwan's politics ...,"Jul 6, 2020 ... Black Lives Matter: Should sports and ",https://www.aljazeera.com/news/2021/1/28/trump-says-he-will-stay-in-politics-amid-republican,politics,https://www.aljazeera.com/search/politics
"Move over, toxic bosses: Politics has US workers wanting to quit ...","Oct 30, 2020 ... A survey of 3000 workers found 42 percent had considered quitting a job 
because of their co-workers' political views.",https://www.aljazeera.com/news/2020/10/30/move-over-toxic-bosses-politics-has-us-workers-wanting-to-quit,politics,https://www.aljazeera.com/search/politics
The Politics of Population Control | Gender Equity News | Al Jazeera,"Dec 24, 2018 ... The Politics of Population Control. How Western family planners helped curb the 
birth of girls in developing countries, the effects of which are ...",https://www.aljazeera.com/news/2020/10/30/move-over-toxic-bosses-politics-has-us-workers-wanting-to-quit,politics,https://www.aljazeera.com/search/politics
How transactional politics will affect journalism | Donald Trump ...,"Mar 10, 2017 ... In the age of transactional",https://www.aljazeera.com/program/featured-documentaries/2018/12/24/the-politics-of-population-control,politics,https://www.aljazeera.com/search/politics
Politics and pestilence occupy minds at Bangkok Art Biennale | Arts ...,", the survival of journalism is dependent on its 
ability to adapt and innovate.",https://www.aljazeera.com/program/featured-documentaries/2018/12/24/the-politics-of-population-control,politics,https://www.aljazeera.com/search/politics
The Disunited States: How partisan politics is polarising the US ...,"Nov 23, 2020 ... Politics and pestilence occupy minds at Bangkok Art Biennale. Exhibition, one of 
few to go ahead thanks to COVID-19, explores idea of 'escape' ...",https://www.aljazeera.com/opinions/2017/3/10/how-transactional-politics-will-affect-journalism,politics,https://www.aljazeera.com/search/politics
Saudi carves path out of US partisan politics with Qatar detente ...,"Aug 2, 2019 ... Americans may be as divided over",https://www.aljazeera.com/opinions/2017/3/10/how-transactional-politics-will-affect-journalism,politics,https://www.aljazeera.com/search/politics
